"term","type","iri","label","definition","dpvtype","subclassof","hasbroader","scopenote","created","modified","vocab","namespace"
"TR-72","class","https://w3id.org/dpv/loc#TR-72","Batman Province","Concept representing region Batman Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-73","class","https://w3id.org/dpv/loc#TR-73","Şırnak Province","Concept representing region Şırnak Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-74","class","https://w3id.org/dpv/loc#TR-74","Bartın Province","Concept representing region Bartın Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-75","class","https://w3id.org/dpv/loc#TR-75","Ardahan Province","Concept representing region Ardahan Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-76","class","https://w3id.org/dpv/loc#TR-76","Iğdır","Concept representing region Iğdır in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-77","class","https://w3id.org/dpv/loc#TR-77","Yalova Province","Concept representing region Yalova Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-78","class","https://w3id.org/dpv/loc#TR-78","Karabük Province","Concept representing region Karabük Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-79","class","https://w3id.org/dpv/loc#TR-79","Kilis Province","Concept representing region Kilis Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-80","class","https://w3id.org/dpv/loc#TR-80","Osmaniye Province","Concept representing region Osmaniye Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TR-81","class","https://w3id.org/dpv/loc#TR-81","Düzce Province","Concept representing region Düzce Province in country Turkey","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TR","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT","class","https://w3id.org/dpv/loc#TT","Trinidad and Tobago","Concept representing Country of Trinidad and Tobago","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"TT-ARI","class","https://w3id.org/dpv/loc#TT-ARI","Arima, Trinidad and Tobago","Concept representing region Arima, Trinidad and Tobago in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT-CHA","class","https://w3id.org/dpv/loc#TT-CHA","Chaguanas","Concept representing region Chaguanas in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT-CTT","class","https://w3id.org/dpv/loc#TT-CTT","Couva-Tabaquite-Talparo Regional Corporation","Concept representing region Couva-Tabaquite-Talparo Regional Corporation in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT-DMN","class","https://w3id.org/dpv/loc#TT-DMN","Diego Martin Regional Corporation","Concept representing region Diego Martin Regional Corporation in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT-MRC","class","https://w3id.org/dpv/loc#TT-MRC","Mayaro-Rio Claro Regional Corporation","Concept representing region Mayaro-Rio Claro Regional Corporation in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT-PED","class","https://w3id.org/dpv/loc#TT-PED","Penal-Debe","Concept representing region Penal-Debe in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT-POS","class","https://w3id.org/dpv/loc#TT-POS","Port of Spain","Concept representing region Port of Spain in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT-PRT","class","https://w3id.org/dpv/loc#TT-PRT","Princes Town Regional Corporation","Concept representing region Princes Town Regional Corporation in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT-PTF","class","https://w3id.org/dpv/loc#TT-PTF","Point Fortin","Concept representing region Point Fortin in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT-SFO","class","https://w3id.org/dpv/loc#TT-SFO","San Fernando, Trinidad and Tobago","Concept representing region San Fernando, Trinidad and Tobago in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT-SGE","class","https://w3id.org/dpv/loc#TT-SGE","Sangre Grande Regional Corporation","Concept representing region Sangre Grande Regional Corporation in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT-SIP","class","https://w3id.org/dpv/loc#TT-SIP","Siparia Regional Corporation","Concept representing region Siparia Regional Corporation in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT-SJL","class","https://w3id.org/dpv/loc#TT-SJL","San Juan-Laventille","Concept representing region San Juan-Laventille in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TT-TUP","class","https://w3id.org/dpv/loc#TT-TUP","Tunapuna-Piarco Regional Corporation","Concept representing region Tunapuna-Piarco Regional Corporation in country Trinidad and Tobago","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TT","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TV","class","https://w3id.org/dpv/loc#TV","Tuvalu","Concept representing Country of Tuvalu","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"TV-FUN","class","https://w3id.org/dpv/loc#TV-FUN","Funafuti","Concept representing region Funafuti in country Tuvalu","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TV-NIT","class","https://w3id.org/dpv/loc#TV-NIT","Niutao","Concept representing region Niutao in country Tuvalu","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TV-NKF","class","https://w3id.org/dpv/loc#TV-NKF","Nukufetau","Concept representing region Nukufetau in country Tuvalu","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TV-NKL","class","https://w3id.org/dpv/loc#TV-NKL","Nukulaelae","Concept representing region Nukulaelae in country Tuvalu","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TV-NMA","class","https://w3id.org/dpv/loc#TV-NMA","Nanumea","Concept representing region Nanumea in country Tuvalu","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TV-NMG","class","https://w3id.org/dpv/loc#TV-NMG","Nanumanga","Concept representing region Nanumanga in country Tuvalu","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TV-NUI","class","https://w3id.org/dpv/loc#TV-NUI","Nui","Concept representing region Nui in country Tuvalu","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TV-VAI","class","https://w3id.org/dpv/loc#TV-VAI","Vaitupu","Concept representing region Vaitupu in country Tuvalu","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TV","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW","class","https://w3id.org/dpv/loc#TW","Taiwan (Province of China)","Concept representing Country of Taiwan (Province of China)","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","2025-08-03","loc","https://w3id.org/dpv/loc"
"TW-CHA","class","https://w3id.org/dpv/loc#TW-CHA","Changhua County","Concept representing region Changhua County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-CYI","class","https://w3id.org/dpv/loc#TW-CYI","Chiayi City","Concept representing region Chiayi City in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-CYQ","class","https://w3id.org/dpv/loc#TW-CYQ","Chiayi County","Concept representing region Chiayi County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-HSQ","class","https://w3id.org/dpv/loc#TW-HSQ","Hsinchu County","Concept representing region Hsinchu County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-HSZ","class","https://w3id.org/dpv/loc#TW-HSZ","Hsinchu City","Concept representing region Hsinchu City in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-HUA","class","https://w3id.org/dpv/loc#TW-HUA","Hualien County","Concept representing region Hualien County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-ILA","class","https://w3id.org/dpv/loc#TW-ILA","Yilan County","Concept representing region Yilan County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-KEE","class","https://w3id.org/dpv/loc#TW-KEE","Keelung","Concept representing region Keelung in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-KHH","class","https://w3id.org/dpv/loc#TW-KHH","Kaohsiung","Concept representing region Kaohsiung in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-KHQ","class","https://w3id.org/dpv/loc#TW-KHQ","Kaohsiung County","Concept representing region Kaohsiung County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-KIN","class","https://w3id.org/dpv/loc#TW-KIN","Kinmen","Concept representing region Kinmen in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-LIE","class","https://w3id.org/dpv/loc#TW-LIE","Lienchiang County","Concept representing region Lienchiang County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-MIA","class","https://w3id.org/dpv/loc#TW-MIA","Miaoli County","Concept representing region Miaoli County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-NAN","class","https://w3id.org/dpv/loc#TW-NAN","Nantou County","Concept representing region Nantou County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-NWT","class","https://w3id.org/dpv/loc#TW-NWT","New Taipei","Concept representing region New Taipei in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-PEN","class","https://w3id.org/dpv/loc#TW-PEN","Penghu County","Concept representing region Penghu County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-PIF","class","https://w3id.org/dpv/loc#TW-PIF","Pingtung County","Concept representing region Pingtung County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-TAO","class","https://w3id.org/dpv/loc#TW-TAO","Taoyuan City","Concept representing region Taoyuan City in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-TNN","class","https://w3id.org/dpv/loc#TW-TNN","Tainan","Concept representing region Tainan in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-TNQ","class","https://w3id.org/dpv/loc#TW-TNQ","Tainan County","Concept representing region Tainan County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-TPE","class","https://w3id.org/dpv/loc#TW-TPE","Taipei","Concept representing region Taipei in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-TTT","class","https://w3id.org/dpv/loc#TW-TTT","Taitung County","Concept representing region Taitung County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-TXG","class","https://w3id.org/dpv/loc#TW-TXG","Taichung City","Concept representing region Taichung City in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-TXQ","class","https://w3id.org/dpv/loc#TW-TXQ","Taichung County","Concept representing region Taichung County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TW-YUN","class","https://w3id.org/dpv/loc#TW-YUN","Yunlin County","Concept representing region Yunlin County in country Taiwan (Province of China)","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TW","","2024-08-03","","loc","https://w3id.org/dpv/loc"
"TZ","class","https://w3id.org/dpv/loc#TZ","United Republic of Tanzania","Concept representing Country of United Republic of Tanzania","https://w3id.org/dpv#Country","","https://w3id.org/dpv#Country","","2022-03-30","","loc","https://w3id.org/dpv/loc"
"TZ-01","class","https://w3id.org/dpv/loc#TZ-01","Arusha Region","Concept representing region Arusha Region in country United Republic of Tanzania","https://w3id.org/dpv#Region","","https://w3id.org/dpv/loc#TZ","","2024-08-03","","loc","https://w3id.org/dpv/loc"
